freelancer_id,hours_worked_per_week,experience_years,skills_count,average_rating,completed_projects,client_return_rate,hourly_rate,region,income_generated
4289,21,0.4,5,4.82,19,0.91,140.69,Africa,7613.59
4290,53,2.2,19,3.67,27,0.39,97.56,Africa,21135.6
4291,37,0.4,4,3.91,146,0.63,91.37,Africa,15010.77
4292,36,8.2,6,4.48,13,0.24,101.4,Oceania,10168.14
4293,12,0.6,17,4.22,107,0.05,120.11,Europe,5555.66
4294,23,0.9,7,4.23,129,0.59,135.84,South America,12932.08
4295,42,1.6,7,3.71,85,0.05,47.35,South America,6041.51
4296,7,1.4,9,4.59,162,0.72,38.12,Europe,1156.13
4297,9,4.7,13,4.91,141,0.67,14.81,North America,666.43
4298,17,1.8,14,4.86,109,0.37,61.81,Europe,2959.79
4299,51,0.6,16,4.1,115,0.41,128.47,Oceania,15988.69
4300,50,0.9,9,2.91,51,0.92,19.78,Africa,4783.84
4301,35,2.1,15,4.32,1,0.01,85.39,Europe,14016.18
4302,59,0.5,5,4.25,121,0.56,107.27,Oceania,21663.49
4303,20,2.8,18,3.69,156,0.92,127.16,North America,6502.56
4304,54,2.5,8,3.79,123,0.91,91.68,Europe,19040.08
4305,36,3.8,15,3.7,32,0.58,36.08,Africa,3926.75
4306,26,8.3,9,4.34,183,0.38,145.04,Asia,17620.78
4307,33,7.3,19,3.79,154,0.1,23.25,South America,3276.65
4308,26,8.8,6,4.28,142,0.17,117.66,North America,12269.74
4309,47,0.8,4,5.0,93,0.68,22.12,Asia,3160.53
4310,7,0.4,11,4.11,68,0.02,30.08,South America,1061.82
4311,58,1.1,10,3.62,63,0.88,135.75,Asia,23968.12
4312,14,6.8,3,3.47,82,0.59,115.43,Europe,4089.07
4313,46,10.7,1,4.37,142,0.05,61.17,Europe,9928.78
4314,25,5.9,12,5.0,155,0.24,99.42,South America,9104.58
4315,20,0.3,15,3.75,41,0.59,74.01,South America,6233.17
4316,16,8.8,15,3.12,3,0.04,19.32,Europe,1316.02
4317,6,1.7,14,5.0,94,0.78,110.96,Europe,1998.96
4318,45,0.0,7,5.0,59,0.92,116.86,Oceania,18426.36
4319,28,1.8,17,4.58,151,0.96,133.53,South America,13307.85
4320,39,0.1,19,4.42,18,0.73,85.69,South America,10564.74
4321,34,2.4,7,4.23,104,0.86,104.24,Oceania,14962.31
4322,34,1.2,3,4.54,74,0.61,71.33,South America,8903.56
4323,51,1.9,3,4.52,120,0.46,54.65,Africa,12819.95
4324,39,2.8,18,4.34,76,0.71,67.64,Oceania,10604.86
4325,23,6.1,14,3.72,169,0.22,137.65,Africa,9570.6
4326,54,3.3,3,4.34,8,0.11,32.98,Europe,5035.01
4327,12,1.7,7,4.15,160,0.76,44.79,Africa,1827.0
4328,30,5.1,7,3.8,81,0.96,94.87,North America,9384.09
4329,53,7.1,5,4.34,169,0.58,26.28,Europe,4513.29
4330,44,0.4,3,3.96,173,0.48,134.86,North America,16819.16
4331,11,2.3,18,4.23,101,0.53,16.61,Asia,790.24
4332,34,1.0,15,4.43,9,0.48,115.74,North America,10880.6
4333,11,0.1,14,4.5,90,0.44,62.32,Asia,2762.41
4334,7,3.3,4,3.97,48,0.95,17.16,North America,643.77
4335,5,6.0,8,4.43,115,0.48,128.01,Asia,2461.1
4336,40,0.5,13,4.54,152,0.08,99.66,Asia,12222.47
4337,29,5.0,8,4.69,87,0.77,11.24,Europe,1152.62
4338,41,5.8,15,4.35,95,0.39,47.45,South America,7136.28
4339,5,7.4,17,4.5,172,0.71,59.29,South America,1155.45
4340,19,0.9,5,3.99,186,0.58,55.16,Europe,3879.8
4341,41,7.0,4,5.0,194,0.71,79.77,Asia,13075.81
4342,17,1.2,11,4.17,114,0.06,83.75,South America,6368.85
4343,44,2.4,18,4.76,18,0.03,65.55,South America,12851.32
4344,12,0.2,10,3.96,29,0.38,56.45,North America,3019.56
4345,9,0.1,17,4.39,2,0.69,80.62,Africa,1972.41
4346,13,3.8,15,4.37,78,0.22,14.71,Europe,771.41
4347,5,1.8,6,4.46,68,0.43,100.33,Africa,2191.9
4348,40,0.9,16,3.78,98,0.98,94.84,Asia,15425.22
4349,39,0.6,15,4.39,117,0.21,49.09,North America,7209.12
4350,6,3.3,8,3.96,110,0.85,35.13,South America,750.55
4351,44,0.0,9,4.61,167,0.83,20.22,Oceania,3941.46
4352,27,4.9,11,3.76,41,0.89,92.23,North America,11263.94
4353,13,0.2,2,4.35,199,0.92,89.65,Europe,4521.35
4354,38,0.6,13,4.19,115,0.51,84.66,Asia,12419.19
4355,50,1.5,4,5.0,81,0.68,147.99,North America,21400.96
4356,18,2.0,9,4.76,122,0.62,84.42,North America,5041.05
4357,8,1.3,5,4.89,87,0.31,111.05,North America,3620.86
4358,34,1.2,19,3.81,22,0.28,25.81,South America,2145.96
4359,35,10.0,3,4.01,49,0.34,51.86,Asia,7349.36
4360,42,3.1,3,4.2,156,0.22,48.56,South America,8760.22
4361,15,0.1,6,4.77,16,0.76,90.64,North America,4336.74
4362,39,1.7,10,4.39,68,0.96,56.31,South America,5662.82
4363,12,6.2,5,3.83,190,0.87,99.75,South America,5107.86
4364,7,1.1,3,3.85,164,0.22,106.61,Europe,2049.72
4365,18,0.3,7,4.8,22,0.05,14.72,Africa,814.13
4366,17,4.3,18,4.4,139,0.76,99.57,Africa,6925.62
4367,49,2.8,8,4.23,85,0.39,26.35,Europe,5522.09
4368,36,2.5,1,4.18,121,0.82,75.12,Europe,11819.6
4369,38,0.2,4,4.65,80,0.78,111.72,Oceania,15783.97
4370,49,0.5,7,3.67,170,0.63,108.47,South America,18940.95
4371,23,2.9,14,4.23,55,0.26,51.98,Oceania,5250.27
4372,42,0.7,13,4.26,35,0.1,48.13,South America,7518.91
4373,20,2.1,10,3.58,185,0.25,71.63,Asia,5150.03
4374,6,2.4,18,4.1,34,0.51,36.41,Africa,965.01
4375,44,1.0,1,5.0,73,0.98,146.46,South America,21482.97
4376,21,8.9,4,3.78,77,0.06,58.29,Asia,4331.96
4377,59,5.5,16,4.26,198,0.2,139.22,Oceania,26971.35
4378,38,3.8,16,3.16,132,0.63,137.16,Africa,16608.67
4379,46,0.2,18,4.13,174,0.3,61.08,Asia,13460.86
4380,20,0.3,8,3.66,125,0.86,45.57,Asia,2785.18
4381,42,2.0,10,4.02,11,0.14,117.92,Europe,14796.89
4382,6,0.5,16,4.41,61,0.96,42.11,North America,763.28
4383,6,11.5,11,3.64,122,0.91,82.97,North America,1815.76
4384,30,0.5,6,4.32,35,0.89,25.5,North America,3482.93
4385,17,2.0,1,3.81,69,0.17,64.03,Asia,4881.99
4386,51,1.4,12,3.53,57,0.33,20.94,South America,4299.37
4387,35,3.1,6,4.69,139,0.8,49.68,Oceania,7651.21
4388,38,0.4,13,3.72,12,0.81,103.14,North America,18191.55
4389,43,1.7,17,3.99,125,0.71,148.78,South America,19002.35
4390,7,1.0,1,3.91,43,0.45,45.67,Africa,962.99
4391,12,6.6,8,4.31,147,0.31,76.26,Oceania,3463.33
4392,27,0.1,8,4.22,77,0.96,72.73,Oceania,7051.92
4393,18,7.4,11,4.12,68,0.14,35.78,North America,2550.83
4394,59,5.4,14,3.85,59,0.04,95.41,Asia,18740.15
4395,31,1.1,10,4.07,2,0.01,111.46,Europe,13353.4
4396,58,4.7,15,4.35,136,0.78,30.61,Asia,5664.31
4397,33,0.1,7,4.26,150,0.06,116.0,Oceania,12125.73
4398,43,10.2,7,4.76,21,0.54,108.02,South America,15198.76
4399,57,2.2,10,4.58,157,0.37,37.63,Africa,9482.42
4400,43,1.1,4,4.75,101,0.15,100.85,Oceania,16743.18
4401,5,1.4,18,4.88,86,0.74,65.11,Asia,1588.08
4402,21,0.2,10,4.29,122,0.06,105.36,Oceania,9530.16
4403,45,13.6,19,4.63,75,0.32,79.45,Europe,12504.39
4404,34,0.1,14,4.37,75,0.56,16.74,Europe,1292.91
4405,57,3.2,13,4.86,83,0.4,120.18,Africa,27536.29
4406,17,1.8,15,3.32,165,0.26,87.78,North America,6356.51
4407,25,8.9,16,4.04,78,0.93,111.47,Asia,10023.04
4408,23,0.8,2,4.41,157,0.93,27.65,Oceania,2044.73
4409,57,2.3,4,4.48,165,0.42,110.98,Asia,23568.65
4410,23,2.0,18,4.19,21,0.39,67.91,Europe,5071.97
4411,29,3.6,17,3.37,120,0.31,121.9,South America,16269.65
4412,26,0.2,10,4.11,12,0.86,93.88,Asia,9343.09
4413,35,0.6,9,4.61,176,0.57,59.69,Europe,6631.03
4414,21,0.7,15,4.04,83,0.09,38.27,South America,2626.16
4415,59,4.0,12,4.25,175,0.85,124.23,North America,30557.35
4416,27,0.6,9,5.0,113,0.53,88.43,North America,9985.53
4417,36,2.6,14,4.11,15,0.42,148.25,Europe,20604.27
4418,14,0.7,13,4.12,195,0.34,62.29,Europe,3541.21
4419,14,5.9,6,4.3,113,0.1,106.0,North America,5656.72
4420,40,8.6,19,4.32,141,0.96,97.19,Europe,12529.84
4421,12,2.2,4,4.27,187,0.74,99.26,Africa,5593.4
4422,58,1.3,17,4.4,124,0.13,113.18,Asia,22966.39
4423,56,0.8,19,3.6,141,0.51,29.48,Africa,3980.99
4424,24,0.2,3,4.14,115,0.56,86.95,South America,6646.88
4425,36,0.9,14,3.59,147,0.17,81.28,Europe,8054.17
4426,54,3.2,17,4.23,185,0.43,57.95,Europe,10283.47
4427,18,2.3,13,4.5,32,0.65,71.06,South America,5234.33
4428,54,8.6,9,4.13,99,0.28,82.63,Asia,11116.02
4429,32,1.5,1,3.73,87,0.33,54.93,North America,7761.85
4430,50,3.6,17,3.98,149,0.12,51.04,Africa,9997.32
4431,56,2.0,16,5.0,112,0.41,113.36,Asia,19390.29
4432,57,2.2,18,4.92,142,0.58,19.37,North America,3620.93
4433,28,0.9,2,3.93,24,0.12,53.81,North America,5150.67
4434,19,1.8,14,3.93,49,0.61,101.52,Europe,5656.25
4435,26,1.9,17,4.15,32,0.4,39.23,South America,2727.18
4436,34,3.7,3,4.82,75,0.68,90.12,Oceania,7627.0
4437,8,8.5,2,3.32,109,0.31,52.3,Europe,1324.77
4438,17,1.2,8,3.92,11,0.57,128.06,Oceania,6077.17
4439,27,0.1,2,4.41,188,0.61,59.0,South America,4203.35
4440,12,2.1,2,4.35,68,0.69,42.13,Europe,2055.99
4441,22,2.4,9,3.99,189,0.76,84.21,Africa,5522.43
4442,16,0.6,6,4.07,90,0.14,28.99,Europe,1835.54
4443,59,4.3,12,4.37,110,0.97,121.65,Africa,20377.39
4444,35,12.6,9,3.99,133,0.84,105.2,Oceania,8877.47
4445,18,8.7,7,3.67,164,0.56,117.87,Asia,9241.37
4446,38,0.7,12,4.11,192,0.89,65.84,Asia,6658.57
4447,22,6.2,5,4.29,32,0.38,126.9,Oceania,6671.65
4448,38,3.7,16,3.14,71,0.03,79.1,Oceania,11452.47
4449,15,1.8,5,4.4,74,0.73,23.26,Europe,1029.05
4450,45,2.3,12,4.69,194,0.94,41.36,Asia,6642.65
4451,16,5.7,9,4.02,138,0.16,109.55,North America,5433.21
4452,53,2.0,7,4.03,99,0.64,135.5,Africa,23248.13
4453,19,1.4,19,3.83,21,0.81,23.33,Oceania,1632.61
4454,35,2.0,11,4.12,40,0.91,130.99,South America,21703.61
4455,53,2.6,12,3.92,42,0.28,121.87,Africa,23503.34
4456,33,0.6,3,4.92,72,0.13,59.92,Europe,7395.25
4457,30,6.9,17,4.26,46,0.25,106.5,Asia,12745.27
4458,22,3.4,7,3.13,82,0.58,36.17,Asia,3731.88
4459,36,3.0,10,4.49,73,0.92,123.88,North America,17276.98
4460,26,0.3,15,5.0,118,0.58,102.03,Asia,11393.4
4461,42,2.8,2,4.45,41,0.92,71.44,Europe,10571.34
4462,21,0.4,13,4.8,94,0.77,131.03,Europe,9177.06
4463,27,0.2,4,4.54,132,0.6,29.49,South America,3701.73
4464,28,2.2,18,4.7,99,0.02,128.41,Africa,16261.56
4465,54,1.5,1,4.67,142,0.33,13.34,Africa,2062.45
4466,12,2.7,2,4.68,142,0.06,115.45,Africa,5498.26
4467,45,0.3,2,4.36,53,0.32,90.27,South America,16150.24
4468,10,1.7,4,3.34,128,0.06,107.54,South America,2853.33
4469,9,0.6,3,3.66,29,0.17,67.73,South America,2717.41
4470,48,13.1,17,3.66,23,0.41,131.02,North America,23127.71
4471,33,2.5,14,2.94,85,0.51,53.84,South America,6689.6
4472,32,3.5,2,3.98,159,0.22,48.49,Asia,4434.45
4473,15,1.2,16,4.91,96,0.73,52.25,Oceania,2474.88
4474,5,0.3,11,3.48,71,0.59,118.41,North America,1837.44
4475,47,11.2,13,4.56,189,0.69,79.34,Asia,11227.67
4476,23,1.0,1,4.46,151,0.73,85.19,Africa,7576.02
4477,13,1.7,2,4.31,8,0.73,126.43,Europe,7115.69
4478,31,3.1,2,4.79,76,0.94,126.67,Africa,14226.55
4479,38,0.1,5,4.18,100,0.24,32.64,South America,3825.64
4480,48,5.0,4,4.96,16,0.27,86.97,Europe,10440.49
4481,8,2.3,12,4.1,154,0.09,27.64,Africa,1229.03
4482,40,1.0,3,4.37,157,0.59,131.59,North America,17622.4
4483,22,0.2,10,4.13,93,0.4,127.18,South America,13332.28
4484,19,0.5,18,3.74,6,0.5,128.91,Africa,10625.58
4485,55,6.8,10,3.53,37,0.17,108.68,Europe,25809.02
4486,17,3.5,1,4.49,161,0.65,75.36,Asia,2833.83
4487,23,0.9,6,4.87,95,0.62,66.66,Africa,6831.26
4488,53,0.2,11,4.32,174,0.26,65.33,North America,9759.32
4489,10,3.5,2,4.46,61,0.47,19.27,Europe,942.17
4490,52,2.5,7,3.42,169,0.89,142.84,Africa,25617.54
4491,16,1.6,18,4.39,18,0.77,73.04,Asia,4344.15
4492,55,1.4,19,3.16,111,0.23,140.22,South America,21130.39
4493,41,0.7,4,3.6,95,0.88,133.1,South America,19151.75
4494,21,3.3,13,4.87,16,0.07,126.01,South America,6399.24
4495,27,10.6,18,4.21,104,0.41,92.36,Oceania,6336.42
4496,30,0.6,13,4.25,179,0.08,24.22,Europe,2456.37
4497,33,2.7,19,4.48,165,0.92,55.35,Oceania,8315.64
4498,37,1.7,17,4.6,14,0.04,94.5,Asia,15264.28
4499,31,1.8,1,4.06,103,0.15,11.88,Asia,1264.61
4500,29,0.9,6,4.35,68,0.92,15.97,Africa,1317.2
4501,59,5.2,19,4.17,30,0.58,104.87,South America,15655.91
4502,14,2.0,1,3.43,60,0.8,134.35,Europe,5158.09
4503,51,2.4,8,4.02,53,0.02,129.72,Oceania,31394.84
4504,27,1.1,17,4.41,164,0.42,33.54,Oceania,2805.3
4505,25,0.6,15,4.01,158,0.98,137.57,South America,15241.83
4506,25,0.3,18,4.01,64,0.58,107.48,Oceania,10898.03
4507,47,3.8,7,4.59,14,0.85,110.29,South America,20391.03
4508,17,0.7,16,4.28,23,0.96,52.57,Africa,4037.57
4509,41,3.5,7,4.38,176,0.69,110.24,Africa,13449.7
4510,37,1.5,17,3.39,156,0.33,109.37,Africa,14075.26
4511,28,1.6,4,4.42,122,0.31,93.25,North America,11847.78
4512,48,1.9,12,3.65,7,0.07,60.02,North America,10458.04
4513,15,1.4,13,4.19,170,0.43,123.54,Oceania,5517.09
4514,21,0.3,4,3.67,10,0.92,141.25,Europe,8724.76
4515,8,1.1,1,4.67,196,0.48,131.78,Europe,4482.15
4516,51,3.3,1,5.0,172,0.91,44.02,Africa,5556.11
4517,29,3.3,7,4.13,102,0.82,72.39,Asia,9478.52
4518,34,1.0,9,4.12,13,0.98,57.94,Europe,4745.67
4519,13,1.8,1,4.72,161,0.95,109.05,Oceania,5545.44
4520,25,0.6,16,4.49,160,0.71,126.41,North America,12327.35
4521,24,0.7,18,4.16,127,0.87,40.21,Oceania,3935.13
4522,23,0.1,15,4.38,48,0.75,142.62,Oceania,11235.28
4523,23,6.8,6,5.0,5,0.7,104.83,North America,10655.39
4524,16,0.7,2,3.86,61,0.72,40.58,South America,2453.91
4525,41,0.8,9,3.91,122,0.72,61.95,Africa,10707.35
4526,46,1.0,4,4.6,90,0.38,24.64,Oceania,3087.83
4527,21,0.4,13,5.0,103,0.42,93.59,Asia,4958.82
4528,41,3.1,11,4.29,90,0.29,33.69,Africa,3185.28
4529,58,0.2,13,3.35,3,0.15,107.03,North America,16857.55
4530,52,0.4,11,4.4,24,0.46,113.21,Asia,23644.87
4531,43,3.1,19,3.94,117,0.9,77.11,Europe,11670.74
4532,32,1.2,8,4.44,98,0.65,23.13,South America,2973.72
4533,45,3.7,7,3.52,162,0.06,95.52,Oceania,12478.76
4534,39,2.4,16,3.46,84,0.81,62.11,North America,7981.31
4535,51,0.9,3,4.05,119,0.94,142.95,South America,33352.72
4536,52,3.2,17,5.0,42,0.83,81.85,Oceania,19751.7
4537,22,0.4,18,3.51,148,0.73,20.12,Oceania,2488.1
4538,18,2.3,15,4.04,41,0.15,99.05,Africa,7743.71
4539,39,1.7,17,3.47,82,0.35,119.11,Asia,19061.19
4540,48,0.9,11,4.34,102,0.57,32.47,Africa,6990.21
4541,45,2.8,5,4.31,148,0.08,72.87,South America,13360.51
4542,11,6.2,16,3.49,6,0.11,114.05,North America,6221.5
4543,45,20.5,15,4.84,122,0.93,12.87,South America,1285.36
4544,17,2.8,10,3.24,185,0.7,14.06,North America,1058.87
4545,22,1.6,14,4.99,170,0.28,104.77,South America,8473.84
4546,41,0.8,2,4.89,25,0.33,111.52,Africa,12425.26
4547,17,0.9,16,4.35,41,0.38,128.42,South America,6123.72
4548,40,2.0,19,4.65,169,0.08,65.94,Europe,11986.11
4549,35,1.4,8,4.11,3,0.74,64.57,Africa,8217.94
4550,6,7.4,15,3.43,108,0.18,87.33,South America,2530.79
4551,20,1.4,10,4.32,171,0.81,116.03,South America,6212.51
4552,13,1.4,5,3.41,174,0.85,99.74,Asia,4645.71
4553,13,1.5,16,4.19,57,0.64,55.83,Africa,2276.14
4554,42,5.4,12,3.58,83,0.77,58.52,Asia,8801.21
4555,15,3.2,13,4.69,74,0.17,116.82,Africa,6973.54
4556,58,2.9,9,4.39,179,0.58,84.85,North America,19608.62
4557,26,1.2,17,4.54,133,0.68,23.72,Africa,1874.21
4558,37,5.1,12,4.37,86,0.66,31.42,Africa,3220.67
4559,40,0.1,5,5.0,97,0.12,129.17,South America,12904.49
4560,49,6.1,12,4.71,15,0.34,149.83,Europe,33141.08
4561,27,2.2,1,5.0,88,0.33,57.0,Oceania,4560.6
4562,49,1.5,16,3.75,94,0.57,64.14,Africa,10423.79
4563,49,2.1,12,3.93,126,0.77,31.63,Asia,5415.34
4564,38,3.3,9,2.99,100,0.57,43.0,Europe,7211.56
4565,13,0.0,13,4.0,39,0.75,69.45,Africa,2141.34
4566,28,6.2,17,4.18,198,0.1,49.81,Europe,3966.93
4567,12,1.8,17,4.42,79,0.88,108.2,North America,4878.92
4568,11,1.3,4,3.93,166,0.54,85.3,Europe,4517.03
4569,40,0.4,14,4.57,39,0.04,125.12,North America,19446.27
4570,22,1.7,19,4.53,52,0.64,111.43,Europe,7370.9
4571,7,2.1,7,3.96,131,0.52,27.93,Europe,703.1
4572,32,1.6,3,3.72,157,0.22,27.27,Asia,4459.57
4573,10,3.4,1,4.23,126,0.76,135.39,Oceania,4858.56
4574,48,1.6,12,4.25,159,0.93,124.73,Asia,19746.66
4575,48,9.8,15,3.9,66,0.32,75.51,South America,11788.32
4576,25,2.7,11,4.07,45,0.49,28.25,Europe,3435.29
4577,32,4.9,10,3.49,22,0.13,135.8,North America,17661.13
4578,44,0.3,2,4.54,83,0.93,42.3,Europe,7180.77
4579,58,1.5,4,4.55,138,0.32,14.97,Africa,2265.6
4580,58,1.2,17,4.22,149,0.19,139.39,North America,30202.05
4581,5,2.5,17,4.58,17,0.48,123.25,Africa,1959.86
4582,40,5.9,8,4.27,67,0.04,107.09,South America,12977.01
4583,25,0.2,14,5.0,7,0.25,14.76,Africa,1983.13
4584,47,0.2,4,3.55,101,0.07,83.98,South America,13402.17
4585,39,5.7,6,4.3,36,0.13,101.51,South America,12418.34
4586,17,0.7,19,4.65,67,0.11,116.31,South America,9581.96
4587,53,3.3,4,4.95,77,0.87,75.95,Africa,11658.44
4588,58,2.3,3,4.6,158,0.93,143.47,South America,34953.51
4589,58,5.4,6,3.68,87,0.47,44.27,South America,10550.27
4590,14,0.4,7,3.37,199,0.63,19.76,Asia,1052.21
4591,57,0.4,14,4.12,157,0.7,56.59,Oceania,14370.78
4592,48,2.4,12,4.38,72,0.39,102.65,Europe,20156.16
4593,51,8.8,16,4.67,161,0.37,113.2,South America,18480.92
4594,57,1.6,8,3.65,59,0.68,113.39,North America,23435.25
4595,14,1.2,2,4.51,20,0.38,25.49,North America,1632.52
4596,50,2.8,13,2.86,157,0.58,133.91,Asia,16201.09
4597,17,8.0,8,3.83,181,0.52,49.32,Africa,3880.56
4598,41,5.4,16,4.63,129,0.52,39.39,Africa,4757.36
4599,42,16.2,4,3.6,162,0.83,96.02,Africa,11493.78
4600,28,0.1,16,3.65,172,0.7,39.66,South America,3060.28
4601,6,0.4,6,3.94,109,0.96,81.13,Oceania,1165.96
4602,26,2.8,4,4.29,14,0.79,66.98,Oceania,8528.85
4603,21,5.2,16,3.64,165,0.15,42.48,Africa,4080.41
4604,40,1.0,13,4.18,163,0.74,50.89,Africa,7280.77
4605,18,0.8,5,3.98,187,0.67,69.84,Europe,4798.87
4606,14,4.6,15,4.78,24,0.65,58.46,Oceania,3195.19
4607,39,0.2,8,3.96,193,0.48,63.42,South America,10670.68
4608,29,1.4,7,4.21,110,0.06,112.96,South America,14538.55
4609,7,2.1,14,4.28,134,0.95,33.57,North America,667.89
4610,51,2.5,7,3.99,196,0.85,97.87,North America,17401.66
4611,42,3.9,7,4.58,38,0.49,104.94,Europe,17417.32
4612,21,1.3,18,4.69,129,0.16,122.29,Asia,12020.28
4613,16,2.8,10,3.96,41,0.82,128.63,South America,8341.38
4614,58,2.6,18,4.35,31,0.43,32.21,North America,8591.24
4615,56,2.4,14,3.74,36,0.39,29.36,Africa,7554.23
4616,28,3.1,10,4.48,105,0.67,96.07,South America,10224.08
4617,33,0.9,7,4.32,182,0.76,115.97,South America,17154.52
4618,47,0.3,7,4.02,109,0.06,48.13,South America,7613.07
4619,29,0.4,7,4.36,31,0.77,83.62,Oceania,7849.74
4620,40,0.8,5,4.5,157,0.73,118.11,North America,20059.57
4621,30,2.1,1,4.82,113,0.59,117.45,Europe,9494.18
4622,42,5.5,14,4.4,131,0.34,101.53,North America,13327.15
4623,5,3.6,18,4.64,186,0.16,21.03,Africa,664.5
4624,24,4.7,13,5.0,61,0.1,17.09,Africa,1528.28
4625,59,1.3,8,3.68,6,0.0,64.38,Asia,17472.04
4626,32,1.6,8,4.79,20,0.21,13.74,North America,2369.2
4627,20,1.5,10,3.76,111,0.41,136.58,North America,10062.9
4628,51,0.6,17,3.84,61,0.24,12.82,Asia,2498.37
4629,21,0.2,6,4.19,174,0.31,14.15,Asia,766.45
4630,44,2.7,15,3.88,141,0.39,33.15,South America,4932.54
4631,32,13.6,15,3.79,23,0.31,97.78,South America,8938.86
4632,16,0.5,16,4.17,79,0.72,85.82,Africa,6088.2
4633,31,0.1,8,4.03,31,0.49,102.33,Europe,13495.47
4634,58,4.5,19,3.87,4,0.02,135.1,Africa,23219.93
4635,57,0.9,15,3.72,118,0.23,73.69,Oceania,18141.2
4636,46,5.3,3,4.91,66,0.71,16.14,North America,2838.81
4637,51,3.7,6,3.6,144,0.3,116.89,Europe,17716.26
4638,34,8.7,8,4.12,115,0.92,123.68,South America,16424.61
4639,45,1.6,16,4.76,31,0.71,16.98,Asia,2088.06
4640,38,3.3,15,4.6,176,0.29,44.0,Asia,5500.36
4641,41,1.9,13,4.32,123,0.52,117.88,Africa,21360.98
4642,10,3.0,15,3.89,43,0.67,62.66,North America,2841.48
4643,11,1.8,18,4.19,4,0.19,76.17,North America,3092.71
4644,36,0.6,13,3.64,190,0.25,125.24,Asia,20795.19
4645,36,2.1,8,4.06,48,0.51,23.25,Africa,2286.24
4646,57,2.3,14,4.05,156,0.92,104.82,Oceania,15879.08
4647,29,5.0,11,4.1,144,0.34,40.1,Africa,3011.78
4648,37,4.0,6,3.81,89,0.4,18.77,South America,1975.35
4649,59,3.3,1,3.35,126,0.19,102.75,South America,20128.48
4650,11,0.4,2,4.83,77,0.59,27.0,South America,1365.37
4651,56,3.8,13,4.71,197,0.74,114.58,Oceania,19758.25
4652,16,2.1,1,4.64,158,0.44,38.38,Europe,2154.94
4653,20,6.7,4,4.39,65,0.75,16.79,Africa,1207.38
4654,20,7.6,2,4.29,69,0.3,23.9,Africa,1458.9
4655,47,0.2,16,3.85,14,0.71,127.78,Oceania,24438.39
4656,57,5.2,3,3.91,75,0.26,61.94,South America,12351.13
4657,40,0.1,17,4.93,162,0.78,52.32,Asia,5688.53
4658,17,1.4,5,5.0,184,0.83,78.77,South America,5289.52
4659,11,2.3,8,4.11,29,0.8,98.61,Europe,2767.69
4660,40,0.5,12,4.2,79,0.22,15.19,Oceania,1756.99
4661,51,4.1,12,4.57,153,0.69,135.75,Asia,22378.4
4662,55,0.0,1,4.25,94,0.54,144.19,Africa,27791.8
4663,13,0.6,1,4.28,66,0.99,68.42,Europe,3744.18
4664,36,2.6,15,4.17,115,0.36,67.77,Europe,8497.51
4665,15,3.8,17,3.73,40,0.77,133.0,Oceania,7245.01
4666,12,7.5,2,4.01,143,0.37,70.1,Asia,3115.97
4667,37,3.7,17,4.13,32,0.4,129.87,South America,15605.11
4668,27,3.3,9,2.94,20,0.11,13.97,South America,1863.08
4669,29,1.5,12,4.24,53,0.24,78.55,North America,11102.91
4670,12,0.0,4,5.0,195,0.16,143.34,Asia,6587.77
4671,49,0.4,13,3.99,49,0.16,45.39,South America,5808.74
4672,26,2.3,4,4.22,195,0.01,47.26,Europe,4559.97
4673,8,3.4,7,3.78,89,0.79,98.22,Oceania,2503.22
4674,44,1.6,14,3.65,82,0.47,139.67,South America,21759.79
4675,7,3.9,9,4.04,1,0.8,37.82,Oceania,744.55
4676,33,2.2,1,4.51,167,0.61,139.03,South America,18951.14
4677,45,0.2,1,4.08,61,0.83,102.82,Oceania,11809.35
4678,33,0.6,4,4.01,183,0.5,149.03,Europe,22753.38
4679,38,5.5,1,4.45,197,0.09,113.1,Asia,12236.95
4680,38,3.9,10,4.3,130,0.62,103.49,North America,15925.03
4681,32,6.8,2,4.34,94,0.68,124.09,Oceania,18296.97
4682,17,0.4,15,4.8,17,0.63,34.52,South America,1664.29
4683,19,13.9,3,4.73,157,0.8,142.44,Oceania,12766.92
4684,27,0.7,9,4.95,117,0.73,33.18,Oceania,3096.44
4685,48,0.0,17,3.59,106,0.43,13.59,South America,2913.95
4686,30,17.9,13,4.63,132,0.82,107.7,South America,15248.78
4687,8,1.0,3,5.0,192,0.69,35.84,Asia,612.72
4688,30,3.3,4,3.38,85,0.12,116.23,Europe,15352.24
4689,44,0.6,4,4.19,43,0.54,121.31,Europe,15415.39
4690,13,2.6,11,3.93,76,0.73,43.14,Europe,1159.14
4691,59,7.0,7,4.19,140,0.55,22.14,Europe,3194.73
4692,9,1.2,11,4.77,50,0.95,80.11,Europe,2336.96
4693,36,3.3,11,3.5,196,0.1,134.63,Europe,18918.91
4694,24,0.6,10,4.32,61,0.72,128.62,South America,11068.55
4695,54,2.9,5,3.92,104,0.82,26.39,South America,5870.28
4696,15,1.2,13,4.79,51,0.7,145.07,Europe,6850.02
4697,19,0.7,12,4.41,77,0.39,46.95,Europe,4258.2
4698,36,1.1,10,4.12,98,0.39,58.91,Asia,5279.95
4699,32,0.6,7,3.84,83,0.59,30.87,Oceania,2773.12
4700,26,7.0,19,5.0,78,0.4,62.89,Asia,6653.1
4701,45,1.5,19,4.34,5,0.88,98.99,Africa,20321.94
